UserId,replyCount,likeCount,publishedAt,UserName,text,authorChannelId,authorChannelUrl,isReply,isReplyToUserId,isReplyToName
UgwHoYBtrkKzpBKcKdl4AaABAg,5,504,2023-02-15T02:33:40Z,Denise Betteli,"this is amzingly informative. Stocks are falling and bond yields are rising, but markets still don’t seem convinced the Federal Reserve will pursue plans to keep increasing interest rates until inflation is under control. I'm still at a crossroads deciding if to liquidate my $117k stocck portfolio, what’s the best way to take advantage of this bear market?",UC7D2UFAe9FkphA7fY4JoQZQ,http://www.youtube.com/channel/UC7D2UFAe9FkphA7fY4JoQZQ,0,,
UgwHoYBtrkKzpBKcKdl4AaABAg.9m89ZQJMb0-9m8AV0ylUBA,,0,2023-02-15T02:41:48Z,Denise Betteli,"@Cardinal Smith really needed this recommendation, thank you. I've been losing a shit-ton lately, I looked up Heather Lee Larioni and I wrote her detailing my Fin-market goals,..",UC7D2UFAe9FkphA7fY4JoQZQ,http://www.youtube.com/channel/UC7D2UFAe9FkphA7fY4JoQZQ,1,UgwHoYBtrkKzpBKcKdl4AaABAg,Denise Betteli
UgwHoYBtrkKzpBKcKdl4AaABAg.9m89ZQJMb0-9m8A6un2JYK,,0,2023-02-15T02:38:31Z,Cardinal Smith,"@Denise Betteli Having a coach is key in a volatile market, My advisor is “Heather Lee Larioni” You can easily look her up, she has years of financial market experience...",UCCGuIG2c12wWbPpg8CY4VXA,http://www.youtube.com/channel/UCCGuIG2c12wWbPpg8CY4VXA,1,UgwHoYBtrkKzpBKcKdl4AaABAg,Denise Betteli
UgwHoYBtrkKzpBKcKdl4AaABAg.9m89ZQJMb0-9m89w-rfgfP,,0,2023-02-15T02:36:53Z,Denise Betteli,@Cardinal Smith I need guidance so i can salvage my port-folio due to the massive dips and come up with better strategies. How can i reach this advsor?,UC7D2UFAe9FkphA7fY4JoQZQ,http://www.youtube.com/channel/UC7D2UFAe9FkphA7fY4JoQZQ,1,UgwHoYBtrkKzpBKcKdl4AaABAg,Denise Betteli
UgwHoYBtrkKzpBKcKdl4AaABAg.9m89ZQJMb0-9m89mF3O9hC,,0,2023-02-15T02:35:33Z,Cardinal Smith,"@Joseph Bush I agree, I've been in constant touch with a Financial Analyst for approximately 8 months. You know, these days it's really easy to buy into trending stocks, but the task is determining when to sell or keep. That's where my manager comes in, to help me with entry and exit points in the industries I'm engaged in. Can’t say I regret it, I’m 40% up in profits just in 5months with my initial capital of $160k..",UCCGuIG2c12wWbPpg8CY4VXA,http://www.youtube.com/channel/UCCGuIG2c12wWbPpg8CY4VXA,1,UgwHoYBtrkKzpBKcKdl4AaABAg,Denise Betteli
UgwHoYBtrkKzpBKcKdl4AaABAg.9m89ZQJMb0-9m89ep_8KYa,,0,2023-02-15T02:34:32Z,Joseph Bush,"While there’s more pain to come, investors should look for stocks like Royal Philips NV and Alstom SA that have been beaten down enough that they’re a bargain or get a good portflio manager....",UC78uO4sQUL5lqHKmUWZa2zQ,http://www.youtube.com/channel/UC78uO4sQUL5lqHKmUWZa2zQ,1,UgwHoYBtrkKzpBKcKdl4AaABAg,Denise Betteli
UgwKRTjbFqQdYwFenAR4AaABAg,0,1,2023-02-15T01:08:08Z,PhBuzzer TV,"I really love your videos, its very informative.",UCP4VfTKlz1aLKRcXhDEOh8A,http://www.youtube.com/channel/UCP4VfTKlz1aLKRcXhDEOh8A,0,,
UgwFojhLmOiu4C7RObh4AaABAg,0,1,2023-02-15T01:05:21Z,Tom & Jerry,GPT - Google Power poinT 🤔🤷🐈,UCnSFcwO9zPAMuGydeBiaNzg,http://www.youtube.com/channel/UCnSFcwO9zPAMuGydeBiaNzg,0,,
Ugz56KprzNVOAPVRqvx4AaABAg,1,0,2023-02-14T14:37:43Z,BPI4CriticalThinking,"Kevin, Can Chat GPT modify an excel file like we can with MACROS.  For example, moving a lists of descriptions to another sheet in order of weights entered on the first page?",UCBpaAww__Hz6i7yhumbrnhQ,http://www.youtube.com/channel/UCBpaAww__Hz6i7yhumbrnhQ,0,,
Ugz56KprzNVOAPVRqvx4AaABAg.9m6scejTUPG9mQcUHMvUn3,,0,2023-02-22T06:41:26Z,rainonyoureyes,"No, it cannot. It can tell you how to do it, but you will have to implement the steps yourself.",UCk69uBIJD5Q64SGRPHDhR7Q,http://www.youtube.com/channel/UCk69uBIJD5Q64SGRPHDhR7Q,1,Ugz56KprzNVOAPVRqvx4AaABAg,BPI4CriticalThinking
UgwJLRCO2Gcu7ORtfLd4AaABAg,0,0,2023-02-14T12:49:05Z,POWER B,Great video thanks Kevin.  Please let us know if ChatGBT knows how to write Power BI DAX formulas.  That will be another great video to watch!,UC39U6eUQawnTO0WL1O9wX_w,http://www.youtube.com/channel/UC39U6eUQawnTO0WL1O9wX_w,0,,
Ugx6Uzn4vs17n3Ga28t4AaABAg,0,0,2023-02-14T09:11:33Z,Happy Sleepy,"Hi Kevin! I'm currently on Youtube with autoplay on, and then this video came up. Thanks for this one, mate! Btw, is it just me, but the you in the video seem avatar-ish. Is this also made through AI? Haha! Best of luck and keep up the great work!",UCJiQXfYDXD6ldvabKOi6Now,http://www.youtube.com/channel/UCJiQXfYDXD6ldvabKOi6Now,0,,
UgwUtd7TFMlU5jLmjk14AaABAg,0,0,2023-02-14T05:30:43Z,AlfaRomeo,I am brand new to chatGPT even though I have worked with Excel for many years.  It appears to me after watching this video that Google search engine has already got this chatGPT merged in with their engine?,UCc_UCVjH89XtsthxG5j1xyA,http://www.youtube.com/channel/UCc_UCVjH89XtsthxG5j1xyA,0,,
Ugy7JL6vdkeGk5uyi714AaABAg,0,0,2023-02-14T05:06:08Z,Stephen Campbell,Google Sheets.  Why even bother…,UCb_oJd9FRIep9x1JVq3sGGg,http://www.youtube.com/channel/UCb_oJd9FRIep9x1JVq3sGGg,0,,
Ugy72VeTtF1RBPvkvm14AaABAg,0,1,2023-02-14T03:16:45Z,qinwen deng,thank you!,UC0iF4OuyDy-jDzSN5kQG4Pw,http://www.youtube.com/channel/UC0iF4OuyDy-jDzSN5kQG4Pw,0,,
UgwYLl9fstu7YvaeXYB4AaABAg,0,1,2023-02-13T22:36:13Z,ADAM,Thank you,UCjhoMfAbXD81HLWIXfkU74g,http://www.youtube.com/channel/UCjhoMfAbXD81HLWIXfkU74g,0,,
UgxkSo4bEVMDYWhJh2B4AaABAg,0,1,2023-02-13T11:17:53Z,Gourav Gupta,thanks..nicely expained.,UCsX4R97_-s1tY1S2WThHJJA,http://www.youtube.com/channel/UCsX4R97_-s1tY1S2WThHJJA,0,,
UgyxNvZwxPPwEg3DaqV4AaABAg,0,0,2023-02-13T10:26:20Z,Cédric Olmanst,It saves a few minutes in each instance compared to googling. Not Earth-shattering but worth its (free for now) price.,UC2fj9fLSfFM_8S2TYp5zZ8Q,http://www.youtube.com/channel/UC2fj9fLSfFM_8S2TYp5zZ8Q,0,,
UgzGwOLBnaQiEZCcvs14AaABAg,0,1,2023-02-13T08:46:55Z,Yemisi Oyegbile,"ChatGPT is a fantastic tool that is disrupting the way we do things! Thanks, Kevin for simplifying its use.",UCHOb0jxTo0RLZXqWI5lYCZg,http://www.youtube.com/channel/UCHOb0jxTo0RLZXqWI5lYCZg,0,,
UgwsukY1ZZUrm7dmP-J4AaABAg,0,1,2023-02-13T08:06:18Z,Manu Oz,chatgpt will beat google in future.,UC6XdKyyU-7WONKsvm0DN4-Q,http://www.youtube.com/channel/UC6XdKyyU-7WONKsvm0DN4-Q,0,,
UgxCkQlA8t9QiZoQOVB4AaABAg,0,0,2023-02-12T22:48:23Z,Cardinal Fresh,Actually Excel is much easier than he says ere. You do not need Chat GPT for any of his examples. Too much typing. Use the ribbon and all of the short cuts are there already.,UCcM-RzCAJrw2kpZjJe7Xa5Q,http://www.youtube.com/channel/UCcM-RzCAJrw2kpZjJe7Xa5Q,0,,
UgzhqQi2lTGNDO7JumZ4AaABAg,0,0,2023-02-12T12:15:51Z,Andrew Bird,"thats crazy! thanks for pointing this out! i think i'm pretty good at Excel, but you don't know what you don't know right? I'm gonna test out ChatGPT now and again with things I wish there was a shortcut for... because there probably is",UCMl6HJYD1S24LS36JYyQ-Yw,http://www.youtube.com/channel/UCMl6HJYD1S24LS36JYyQ-Yw,0,,
UgzhG3_m6EreYxdImvh4AaABAg,0,0,2023-02-12T07:38:32Z,Feras Alkozy,"Goodbye creativity, hello stupidity and laziness. I always thought the end of the world would be by nuclear weapons. Now, I know I was wrong!",UCGPL04Ht7xXIQmdAvqCIENg,http://www.youtube.com/channel/UCGPL04Ht7xXIQmdAvqCIENg,0,,
UgzsifZYPoaCxwlhDAF4AaABAg,0,0,2023-02-12T03:48:27Z,சுரேந்திரன் Surendran,Need macro video,UCL4qtJ1qSHUwZ5Ps1cEjZBw,http://www.youtube.com/channel/UCL4qtJ1qSHUwZ5Ps1cEjZBw,0,,
UgyREoeQwB-X82skmhJ4AaABAg,0,1,2023-02-11T19:42:52Z,Wanda Greer,"Kevin, both you and Chat are amazing! Thank you. But, I seem to have trouble putting the question together to achieve the complicated results I need. Is there any help for this?",UCG1o0aJ9e7hPI8T1KbGoPYw,http://www.youtube.com/channel/UCG1o0aJ9e7hPI8T1KbGoPYw,0,,
Ugx-cVNqSVkVBkdx7dB4AaABAg,0,0,2023-02-11T17:25:40Z,Joey Bowles,"Typo at :51, FYI",UCcqULFF5Nn5_LGA10oSwMdw,http://www.youtube.com/channel/UCcqULFF5Nn5_LGA10oSwMdw,0,,
UgzttM10VgA1jVp9sV94AaABAg,0,0,2023-02-11T16:16:06Z,deathadder,"what does that mean, ""10x your skills""",UCF3FAFRIhE_oZ9aQGhRoagw,http://www.youtube.com/channel/UCF3FAFRIhE_oZ9aQGhRoagw,0,,
UgzZYBnyCOEgSVxHj3d4AaABAg,0,0,2023-02-11T04:57:22Z,HML,"ChatGPT improves productivity tremendously. But, for most casual users, a search engine with built-in support for ChatGPT or Bard is much more useful. Let's see if the next generation of Bing or Google will meet the overhyped expectations.",UCXdehFoFHwk1BfJBmlX26DA,http://www.youtube.com/channel/UCXdehFoFHwk1BfJBmlX26DA,0,,
UgySfFw3VOc7iON2Sxp4AaABAg,0,0,2023-02-11T04:25:30Z,White Dancer,Not gonna say AI is a success in Excel until I can input only texts and AI does the whole data cleaning and analysis automatically.,UCg2ANh2ZgfkPEBmivhdcMBw,http://www.youtube.com/channel/UCg2ANh2ZgfkPEBmivhdcMBw,0,,
Ugz00RNPyYIm21dwsJd4AaABAg,0,0,2023-02-11T04:03:19Z,Githin Mathew,i just did same thing. i asked chatgpt vba code and paste it in and did small edit . it worked and it felt like im a software engineer all of a sudden .,UC-qC7vYDlcJ510Zpb9dMnzQ,http://www.youtube.com/channel/UC-qC7vYDlcJ510Zpb9dMnzQ,0,,
Ugys5ZTvHzE2iItMst14AaABAg,0,0,2023-02-11T03:59:40Z,Muhammad Misbah Jawed,Good to see Bangladesh!,UCGHcucn4sddbxmgHw2By1Qg,http://www.youtube.com/channel/UCGHcucn4sddbxmgHw2By1Qg,0,,
UgzGY0996z7Nct2Iyit4AaABAg,0,0,2023-02-10T14:08:47Z,Martijn Kools,It's nice and all but if you Google 'excel formula to count unique values' you get an instant result as well. I don't see why this is so ground breaking. ChatGPT is more like a Google Parser with some fancy tricks.,UCZSZnyXEOzvoF6XIOKCj_fA,http://www.youtube.com/channel/UCZSZnyXEOzvoF6XIOKCj_fA,0,,
UgwkBwppPoC_DXVFNvV4AaABAg,0,0,2023-02-10T13:26:16Z,Gerald Ford,"So basically, this will 10x your Excel skills if it's your first day using Excel ....",UCWGdokxDBovkshbfKKnLszA,http://www.youtube.com/channel/UCWGdokxDBovkshbfKKnLszA,0,,
UgwojE8llRg6nF38c554AaABAg,0,0,2023-02-10T08:39:25Z,Wayne,"Macros needs some work most of the time, but it surely beats writing it from scratch",UCjBvQaTf00KfkDjHlZnIWNQ,http://www.youtube.com/channel/UCjBvQaTf00KfkDjHlZnIWNQ,0,,
UgzB5keEORP8gZ3veNJ4AaABAg,0,0,2023-02-10T07:43:31Z,陳查理,Thanks so much for this video. I finally learned how macro is written and had ChatGPT wrote one for me.,UCS9cCjTqjZfn8EVNoiCtd6A,http://www.youtube.com/channel/UCS9cCjTqjZfn8EVNoiCtd6A,0,,
UgwABXh5V8bCZEPE0g94AaABAg,0,1,2023-02-10T07:14:20Z,MMO Secrets,thank you for sharing wonderful contents,UCJJLFC1_ERqxpVDneZLkqqA,http://www.youtube.com/channel/UCJJLFC1_ERqxpVDneZLkqqA,0,,
UgwaOXgi2gHsr_ktTvh4AaABAg,0,2,2023-02-10T01:56:20Z,Dr Dheeraj Tumu,"Kevin dear, this video is gonna boost my productivity for sure. I've only recently developed my first likings for ChatGPT and now you give me more reasons to keep it always on my pc. Thanks for touching on the macros part also. I used to feel that it is onerous.",UC0kIFjyzCV2xpNc3fI_0eTw,http://www.youtube.com/channel/UC0kIFjyzCV2xpNc3fI_0eTw,0,,
UgxxWX7Vd67RXJCWxAl4AaABAg,0,1,2023-02-10T00:12:48Z,Mario González,"Kevin, thanks a lot for your teaching. please, is it possible that you share with us the commands that you introduced into ChatGPT?",UC3c1jjvLd42R_-iWdpvJGNA,http://www.youtube.com/channel/UC3c1jjvLd42R_-iWdpvJGNA,0,,
UgxL00kiksDA9EkRj8t4AaABAg,0,0,2023-02-09T21:27:39Z,Jase king,seriously ... they have an auto sum button ffs. the next button over to the right from insert  the sideways M looking button,UCxWBccNopOiQp_PuiQTitMQ,http://www.youtube.com/channel/UCxWBccNopOiQp_PuiQTitMQ,0,,
Ugxc9hQXOQJ5Gf6xdq14AaABAg,0,1,2023-02-09T19:20:18Z,Homy Mehta,Amazing job Kevin. Loved the simplicity of the video,UCCTccMlI7MjMYvVNRVX-Ryg,http://www.youtube.com/channel/UCCTccMlI7MjMYvVNRVX-Ryg,0,,
UgxyV6Pw_MVdRkLKd0l4AaABAg,0,0,2023-02-09T18:38:50Z,Q Na,"All this AI is meant to do  is take the thinking process away from the individual and just follow the suggestions from this algorithm

same things with Tesla autopilot,  apps like Grammerly,  the average human is getting DUMBED DOWN and autonomy lost, instead have these programmed AI to make all the decisions and thinking for you

you NPCs just dont get the prison you are slowly being enveloped in...",UCp_jv5V5wpXH3arIgyBt8MA,http://www.youtube.com/channel/UCp_jv5V5wpXH3arIgyBt8MA,0,,
Ugw3jFI5ua7MP_uJ9xV4AaABAg,0,0,2023-02-09T15:21:14Z,Zero Potential,"thank you so much for including my country name, Bangladesh. Feeling so proud",UC-f4J9J3OpWEgvNLFDcDErA,http://www.youtube.com/channel/UC-f4J9J3OpWEgvNLFDcDErA,0,,
UgyTVsVRnXd4V7nZUPx4AaABAg,0,1,2023-02-09T06:54:14Z,korena xie,This is so revolutionary!!,UCaNvQy2xumqM84MVaSuv-Mg,http://www.youtube.com/channel/UCaNvQy2xumqM84MVaSuv-Mg,0,,
UgyCyjYmYQmWw2eliaR4AaABAg,0,0,2023-02-09T05:47:25Z,Murad,dashing smile man,UCAEQA0hnMQkt16tAMumUJBA,http://www.youtube.com/channel/UCAEQA0hnMQkt16tAMumUJBA,0,,
UgzH74tkk35p49ZNA754AaABAg,0,0,2023-02-09T01:19:12Z,Abe Dabous,There goes my job in a couple years,UCwZoM99jjJtZ115ATihmTIw,http://www.youtube.com/channel/UCwZoM99jjJtZ115ATihmTIw,0,,
UgyEegaf3fw7D8JVEZN4AaABAg,0,0,2023-02-09T01:06:41Z,Turbo Dood,10X 0 is still 0,UCNvJnsvawszQi2NxMhOYN8g,http://www.youtube.com/channel/UCNvJnsvawszQi2NxMhOYN8g,0,,
UgxWJOTfmhrnYDjPgS14AaABAg,0,1,2023-02-09T00:49:23Z,Baldeep Birak,Awesome use of AI,UCFAHqYz6FZKsaxnLoV9sIWQ,http://www.youtube.com/channel/UCFAHqYz6FZKsaxnLoV9sIWQ,0,,
UgxMjn3b4lI9Hyy5E0p4AaABAg,0,0,2023-02-08T23:05:42Z,N. Jards,Clippy: Am I a joke to you?,UC-EX9Xf_oWO0lfK-yMta2rA,http://www.youtube.com/channel/UC-EX9Xf_oWO0lfK-yMta2rA,0,,
Ugyl1VNjhC9hTuvDPr54AaABAg,0,1,2023-02-08T20:21:28Z,Hasahobby,So useful & great video! Ty,UCaOZ2P7TFP2FaKBseQiQ7og,http://www.youtube.com/channel/UCaOZ2P7TFP2FaKBseQiQ7og,0,,
UgxY4KcpTt9wxAcUGOV4AaABAg,0,0,2023-02-08T18:32:48Z,ChatGPT Prompt Guide,"The problem is that this technology can be intimidating, especially for those who are new to it. The advanced capabilities of Chat GPT are hidden behind questions that are not intuitive, and solving that problem is the entire point of my book: ""The Chat GPT Prompts Guide.""

That's where this book comes in - it's designed to help you ask better questions, so you can get better answers from chat GPT.",UCh3yPXjHFTxEQ5y7H7-RpbA,http://www.youtube.com/channel/UCh3yPXjHFTxEQ5y7H7-RpbA,0,,
Ugy5oePBTT7I6UOL1kF4AaABAg,0,0,2023-02-08T17:28:23Z,Amitava Dasgupta,YouTube showed me an Ad 21 times before opening this video.,UCoZRYmWbKcXdhMoZCq_dL1Q,http://www.youtube.com/channel/UCoZRYmWbKcXdhMoZCq_dL1Q,0,,
UgzzR26uRsHhrCbp2ZZ4AaABAg,0,0,2023-02-08T16:57:56Z,Bill Bundle,Could you make a video about using ChatCPT to convert 32 bit VBA to 64 bit VBA for Excel spreadsheets?,UC0RteGLeF3xyyoMQciHZw2w,http://www.youtube.com/channel/UC0RteGLeF3xyyoMQciHZw2w,0,,
UgzJhM4oX_2KccXG_254AaABAg,0,1,2023-02-08T16:03:50Z,Calibration Academy,That's Impressive,UC4ggXMDpadrg7y0oOIGC_Yw,http://www.youtube.com/channel/UC4ggXMDpadrg7y0oOIGC_Yw,0,,
Ugy2pJoFpOunLtjISdJ4AaABAg,0,0,2023-02-08T14:26:06Z,Sbonelo Xaba,How will this affect Quora’s legacy?,UCwzVEEoF-GOmA9yeG1H0Iag,http://www.youtube.com/channel/UCwzVEEoF-GOmA9yeG1H0Iag,0,,
UgwxXTvlgcPdzKrggzR4AaABAg,0,1,2023-02-08T12:35:00Z,Champs-U,amazing!,UCW3pbaVg55dQlYXdrx-Cojw,http://www.youtube.com/channel/UCW3pbaVg55dQlYXdrx-Cojw,0,,
UgwML9XRIYVgbhMAOwF4AaABAg,1,0,2023-02-08T12:15:57Z,Jay Arn,I feel chatgpt is starting to get intimidating. Does it make us too dependent ?? This is gonna take a hit on the learning process !,UCO5IXA1gHb1sqfKevs05cQg,http://www.youtube.com/channel/UCO5IXA1gHb1sqfKevs05cQg,0,,
UgwML9XRIYVgbhMAOwF4AaABAg.9lsAd5vmq8Q9m1qUj-oIgx,,0,2023-02-12T15:42:49Z,Briand Beaudin,"Maybe, maybe not. Depends upon the user.",UCkaX0EVzGyO_tNHqP0hdIFg,http://www.youtube.com/channel/UCkaX0EVzGyO_tNHqP0hdIFg,1,UgwML9XRIYVgbhMAOwF4AaABAg,Jay Arn
UgycXHOrVi_ymfSHgKt4AaABAg,0,0,2023-02-08T09:39:13Z,Keyboard,So many ads wtf dude,UC05cadwPazdTZdKEYBHAygg,http://www.youtube.com/channel/UC05cadwPazdTZdKEYBHAygg,0,,
UgyBkTtAv99s3jC4kOd4AaABAg,0,2,2023-02-08T09:23:17Z,Justina Bosco,Kevin you are a star. I can't even express how much this helps me. Oh my god I spent hours googling formulas for the new invoice report i was asked for. 😅,UClwuCgcZ_IzZl8VNZhpcd1g,http://www.youtube.com/channel/UClwuCgcZ_IzZl8VNZhpcd1g,0,,
Ugy0Lvp8vpWhG25s8B94AaABAg,0,0,2023-02-08T07:22:20Z,Ano Niem,Holy macaroni! That is beyond amazing! Thanks for explaining and sharing! 🥳🥳,UCJV32RsG2ZlDE5xhrAqtHyw,http://www.youtube.com/channel/UCJV32RsG2ZlDE5xhrAqtHyw,0,,
Ugxoj7tE-06MnemJvR14AaABAg,0,0,2023-02-08T00:15:32Z,Andika Savana,"it would be great if we can upload an excel data to chatgpt, and then we start giving the direction using more simple text",UCkpvT0SRp3yvebdniJMQ1Sw,http://www.youtube.com/channel/UCkpvT0SRp3yvebdniJMQ1Sw,0,,
UgyCHlLFaCwiQswPYNN4AaABAg,0,0,2023-02-07T21:01:44Z,Walter79cz,"the skills are chatgpt, not the user",UCSaU4c2vV3LFZwmQCyaNOig,http://www.youtube.com/channel/UCSaU4c2vV3LFZwmQCyaNOig,0,,
UgzGZmpLmEl8frLHY7J4AaABAg,0,0,2023-02-07T20:22:42Z,Glenn Laycock,"I have tried that link to chatgpt and it always errors out as ""crashed try later""",UCqFWYh-CUnHIc7BlxNSREFw,http://www.youtube.com/channel/UCqFWYh-CUnHIc7BlxNSREFw,0,,
Ugx_WS4boF5UZErQEiN4AaABAg,0,0,2023-02-07T17:14:22Z,D,"Like much of chatGPT, I wouldn't actually want anyone who doesn't know what they're doing relying on ChatGPT for help. You still need to know what you're trying to do to get what you need to get done. Otherwise you're going to give someone bad advice or bad numbers. I see it basically as a ropey, comprehensive 'Google answers'.",UCeVJqIsjhuIY06MzPTyo60g,http://www.youtube.com/channel/UCeVJqIsjhuIY06MzPTyo60g,0,,
UgwKEOWgCbvdBht5fbl4AaABAg,0,0,2023-02-07T15:41:48Z,Thomas Buckland,Kevin is living in the future!,UC8VD0Ll2PjREBsfIUm7HEOw,http://www.youtube.com/channel/UC8VD0Ll2PjREBsfIUm7HEOw,0,,
UgxouygKgh5Cfe6jJMd4AaABAg,0,0,2023-02-07T13:33:03Z,John Hutchinson,Has anyone experienced any issues from providing your mobile / cell number to Chat GPT after registration? thanks,UCp6xlt4afglDdUk3tfEAoyg,http://www.youtube.com/channel/UCp6xlt4afglDdUk3tfEAoyg,0,,
Ugzwu1TAdK58wGenIf94AaABAg,0,0,2023-02-07T12:51:53Z,James Descant,This site is at capacity.  Been waiting for a month now to get a change to test it out myself.,UCj0Im58D0UInFiXjNA0JS9w,http://www.youtube.com/channel/UCj0Im58D0UInFiXjNA0JS9w,0,,
UgwlCQB1Wf2m_2r6leJ4AaABAg,0,0,2023-02-07T08:26:43Z,Solar Energy,2:26  you missed B11,UCzzX3dK-v5x8wN2hIq4aZ8A,http://www.youtube.com/channel/UCzzX3dK-v5x8wN2hIq4aZ8A,0,,
UgxR4WLIICDkQUB0OKR4AaABAg,0,1,2023-02-07T08:08:38Z,1mm,amazing video and just sub !! thanks!!,UC7McYwcAeiwkh3pu8Vxf13w,http://www.youtube.com/channel/UC7McYwcAeiwkh3pu8Vxf13w,0,,
UgyyH0ehjtF6zyE2cQJ4AaABAg,0,0,2023-02-07T07:04:17Z,SUBHAN SBK,Terima kasih Mr,UCzshmGffiW8Xd0dtPHKg1HQ,http://www.youtube.com/channel/UCzshmGffiW8Xd0dtPHKg1HQ,0,,
Ugym8G2uBHhQ9relu_h4AaABAg,0,0,2023-02-07T05:38:12Z,Nicholas,@2:09 😆 Kevin throwing some shade at his old employer.,UCXJsMICty3XGjBsbZkP0Uyw,http://www.youtube.com/channel/UCXJsMICty3XGjBsbZkP0Uyw,0,,
Ugw_ZqE7MrodrHl2ZYJ4AaABAg,0,0,2023-02-06T07:56:35Z,Leo Spaceman,"Welp, time to start looking for a new job",UCZW6dN3V3fhTnNSzQ_wyFlA,http://www.youtube.com/channel/UCZW6dN3V3fhTnNSzQ_wyFlA,0,,
UgwWtm_wdY1LaFLmJ2J4AaABAg,0,0,2023-02-06T06:58:02Z,JazzFall MotoVlog,"That's why Microsoft is investing $10 Billion to ChatGPT, it's insane.",UCZjp29A5iGTIgq5kDkzFFxQ,http://www.youtube.com/channel/UCZjp29A5iGTIgq5kDkzFFxQ,0,,
Ugwe4IWwZti99QUM_Ld4AaABAg,0,0,2023-02-06T05:45:46Z,J H,i think a simple Google should be able to provide u with most of the answers u used on ChatGPT,UCRXoS_gThPoIk7LJOU4w1zw,http://www.youtube.com/channel/UCRXoS_gThPoIk7LJOU4w1zw,0,,
UgxLP5wFoAKnBrCPX1B4AaABAg,0,0,2023-02-05T18:32:43Z,蓝狐,"我大胆预测，现在开始，excel相关的授课书籍没有任何存在的必要了；还有数不尽的各种短视频账号，教怎么使用函数的

因为excel本身就是一个巨大的工具库，功能相当齐备，以前为啥养活这么多“教育工作者”，因为函数太多，新手无法将需求和操作方法对应，所谓教学就是重复去做自己熟悉的内容。无他，唯手熟尔

现在，只需要提出需求，比如：

我手里有公司500人的excel表格花名册，按照性别、年龄、地域区分开来，应该怎么操作呢？

chatgpt就会给出详尽操作方法、对应的函数，复制粘贴，三五步搞定~



以上我的举例，就是 chatgpt+excel 提问教学，只需要一张A4纸就可以搞定

而常用问题的目录清单，也不过薄薄一册",UChyEHyg2J0XRDI-syr48MqQ,http://www.youtube.com/channel/UChyEHyg2J0XRDI-syr48MqQ,0,,
UgxnGB3x0HS6GJp5yX94AaABAg,0,1,2023-02-05T17:39:01Z,Zentabes,Nice video. ChatGpt has helped me a lot in my work since its release. People is mindblown by my excel skills they say 😂,UCUundMv9hCfojJqQbNGi_tA,http://www.youtube.com/channel/UCUundMv9hCfojJqQbNGi_tA,0,,
UgyCe1DKRuz4erFh7v14AaABAg,0,0,2023-02-05T13:30:54Z,Biog Warun,"hlw guys .... i am in search of a online work i have searched a lot about online work , but everyone says lie about it nd guys i need to work for my family but i cant find an online work .currently i am working as an salesman but its not enough for me and my family , if anyone knows about online work plz tell me ill be so thankful to you guys its serious .....",UCd3GYBDdilO_thUs9eMOXJg,http://www.youtube.com/channel/UCd3GYBDdilO_thUs9eMOXJg,0,,
UgzGwu21CmYQKQTntGR4AaABAg,0,0,2023-02-05T12:21:31Z,Techworld with Saif,Nice Explanation :),UC40cdzM29bxtSa-TVwK_4aA,http://www.youtube.com/channel/UC40cdzM29bxtSa-TVwK_4aA,0,,
UgwbOoL1oV7yBKYHQdl4AaABAg,0,0,2023-02-05T08:18:35Z,Madel Kasilag,Can we do this in google sheet too?,UCRhrsYMqpZ7J2FRDA8BT6LA,http://www.youtube.com/channel/UCRhrsYMqpZ7J2FRDA8BT6LA,0,,
UgyBwWVX7CNVxmMcMSR4AaABAg,0,1,2023-02-05T07:40:42Z,Seanroberttravis•com,"Thanks for this video Kevin, As a seasoned financial manager, this would surely come in handy. I understand the importance of staying ahead of the curve. That's why I am also excited to offer the integration of AI into my investment strategies. With AI, I can optimize portfolios, predict market trends, manage risk, make informed decisions, and even automate trading processes.

In short, my integration of AI allows me to provide my clients with a level of expertise and efficiency that is unparalleled in the industry. With the use of AI, my clients can be confident that their investments are in good hands, and that they are positioned for long-term success. Let's work together to secure your financial future.  Just type in my name on google🔍",UCi9uuNofB0DcRUINr0xJB8Q,http://www.youtube.com/channel/UCi9uuNofB0DcRUINr0xJB8Q,0,,
